time,source,device_name,fragment.series,value,unit
2020-06-21T15:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.675,MWh
2020-06-21T16:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.675,MWh
2020-06-21T17:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.675,MWh
2020-06-21T18:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.675,MWh
2020-06-21T19:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.675,MWh
2020-06-21T20:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.675,MWh
2020-06-21T21:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.675,MWh
2020-06-21T22:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.675,MWh
2020-06-21T23:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.678,MWh
2020-06-22T00:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.681,MWh
2020-06-22T01:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.684,MWh
2020-06-22T02:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T03:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T04:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T05:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T06:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T07:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T08:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T09:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T10:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T11:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T12:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T13:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T14:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T15:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T16:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T17:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T18:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T19:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T20:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T21:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T22:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-22T23:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-23T00:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.686,MWh
2020-06-23T01:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.687,MWh
2020-06-23T02:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T03:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T04:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T05:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T06:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T07:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T08:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T09:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T10:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T11:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T12:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T13:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T14:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T15:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T16:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T17:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T18:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T19:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T20:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T21:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T22:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-23T23:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T00:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T01:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T02:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T03:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T04:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T05:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T06:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T07:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T08:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T09:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T10:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T11:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T12:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T13:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T14:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T15:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T16:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T17:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T18:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T19:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T20:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T21:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T22:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-24T23:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T00:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T01:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T02:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T03:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T04:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T05:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T06:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T07:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T08:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T09:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T10:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T11:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T12:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T13:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T14:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T15:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T16:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T17:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T18:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T19:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T20:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T21:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T22:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-25T23:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T00:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T01:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T02:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T03:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T04:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T05:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T06:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T07:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T08:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T09:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T10:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T11:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T12:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T13:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T14:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T15:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T16:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T17:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T18:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T19:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T20:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T21:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T22:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-26T23:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T00:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T01:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T02:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T03:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T04:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T05:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T06:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T07:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T08:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T09:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T10:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T11:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T12:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T13:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T14:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T15:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T16:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T17:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T18:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T19:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T20:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T21:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T22:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-27T23:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T00:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T01:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T02:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T03:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T04:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T05:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T06:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T07:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T08:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T09:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T10:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T11:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T12:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T13:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T14:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T15:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T16:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T17:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T18:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T19:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T20:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T21:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T22:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-28T23:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T00:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T01:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T02:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T03:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T04:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T05:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T06:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T07:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T08:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T09:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T10:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T11:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T12:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T13:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T14:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T15:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T16:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T17:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T18:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T19:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T20:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T21:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T22:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-29T23:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T00:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T01:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T02:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T03:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T04:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T05:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T06:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T07:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T08:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T09:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T10:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T11:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T12:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T13:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T14:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T15:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T16:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T17:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T18:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T19:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T20:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T21:00:03.000Z,264487710,SE_Lutsu8,dal.series,71.688,MWh
2020-06-30T22:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.689,MWh
2020-06-30T23:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.691,MWh
2020-07-01T00:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.691,MWh
2020-07-01T01:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.691,MWh
2020-07-01T02:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.692,MWh
2020-07-01T03:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.692,MWh
2020-07-01T04:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.692,MWh
2020-07-01T05:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.692,MWh
2020-07-01T06:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.692,MWh
2020-07-01T07:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.692,MWh
2020-07-01T08:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.692,MWh
2020-07-01T09:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.692,MWh
2020-07-01T10:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.692,MWh
2020-07-01T11:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.692,MWh
2020-07-01T12:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.692,MWh
2020-07-01T13:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.692,MWh
2020-07-01T14:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.692,MWh
2020-07-01T15:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.692,MWh
2020-07-01T16:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.692,MWh
2020-07-01T17:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.692,MWh
2020-07-01T18:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.692,MWh
2020-07-01T19:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.692,MWh
2020-07-01T20:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.692,MWh
2020-07-01T21:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.694,MWh
2020-07-01T22:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.696,MWh
2020-07-01T23:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.697,MWh
2020-07-02T00:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.701,MWh
2020-07-02T01:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T02:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T03:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T04:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T05:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T06:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T07:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T08:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T09:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T10:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T11:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T12:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T13:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T14:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T15:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T16:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T17:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T18:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T19:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T20:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T21:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T22:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-02T23:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-03T00:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.704,MWh
2020-07-03T01:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.705,MWh
2020-07-03T02:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T03:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T04:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T05:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T06:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T07:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T08:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T09:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T10:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T11:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T12:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T13:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T14:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T15:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T16:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T17:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T18:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T19:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T20:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T21:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T22:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-03T23:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-04T00:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-04T01:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.706,MWh
2020-07-04T02:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.707,MWh
2020-07-04T03:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.707,MWh
2020-07-04T04:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.707,MWh
2020-07-04T05:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.707,MWh
2020-07-04T06:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.707,MWh
2020-07-04T07:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.707,MWh
2020-07-04T08:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.707,MWh
2020-07-04T09:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.707,MWh
2020-07-04T10:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.707,MWh
2020-07-04T11:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.707,MWh
2020-07-04T12:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.707,MWh
2020-07-04T13:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.707,MWh
2020-07-04T14:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.707,MWh
2020-07-04T15:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.707,MWh
2020-07-04T16:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.707,MWh
2020-07-04T17:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.707,MWh
2020-07-04T18:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.707,MWh
2020-07-04T19:00:02.000Z,264487710,SE_Lutsu8,dal.series,71.707,MWh
